verb,frame,relfreq,freqcnt
fritter,NP PRT +,0.088605,28
fritter,NP_PP,0.031645,10
fritter,NP_PP PRT +,0.164551,52
fritter,PP,0.5031589999999999,159
fritter,PP_PP,0.022151,7
orientate,NONE,0.212687,57
orientate,NP,0.514925,138
orientate,NP_PP,0.182836,49
orientate,NP_SCOMP,0.007463,2
orientate,PP,0.074627,20
orientate,PP_WHPP,0.007463,2
charter,NP,0.393182,346
charter,NP_PP,0.387499,341
charter,PP,0.219319,193
tolerate,NONE,0.142856,975
tolerate,NP,0.709737,4844
tolerate,NP_PP,0.129962,887
tolerate,SING,0.011438,78
tolerate,SING_PP,0.006008,41
pulse,NONE,0.30466,85
pulse,NP,0.200716,56
pulse,NP_PP,0.060932,17
pulse,PP,0.394265,110
pulse,PP_PP,0.039427,11
second,NONE,0.132074,84
second,NP,0.320751,204
second,NP_PP,0.338047,215
second,NP_PP_PP,1e-05,0
second,PP,0.17924199999999998,114
second,PP_PP,0.018868,12
second,PP_WHPP,0.004717,3
second,SCOMP,0.006289,4
tether,NONE,0.12212,53
tether,NP,0.214286,93
tether,NP_PP,0.396313,172
tether,PP,0.221199,96
tether,PP_PP,0.046083,20
intermingle,NONE,0.39256199999999997,95
intermingle,NP,0.132231,32
intermingle,NP_PP,0.227273,55
intermingle,PP,0.231405,56
intermingle,PP_PP,0.012397,3
intermingle,PP_WHVP,0.004132,1
thunder,NONE,0.412597,406
thunder,NP,0.1057,104
thunder,NP_PP,0.026423,26
thunder,PP,0.431906,425
thunder,PP_PP,0.023375,23
decry,NP,0.933219,1635
decry,NP_PP,0.02968,52
decry,NP_SCOMP,0.036529,64
decry,PP_PP,0.000571,1
succumb,NONE,0.255259,813
succumb,PP,0.6857139999999999,2184
succumb,PP_PP,0.059026,188
cull,NONE,0.138889,50
cull,NP,0.463889,167
cull,NP_PP,0.258333,93
cull,PP,0.138889,50
crouch,NONE,0.348046,355
crouch,PP,0.588229,600
crouch,PP_PP,0.063725,65
avert,NP,0.741062,4788
avert,NP_PP,0.256462,1657
avert,NP_SCOMP,0.002476,16
splinter,NONE,0.16668000000000002,262
splinter,NP,0.58331,917
splinter,NP_PP,1e-05,0
splinter,PP,0.107512,169
splinter,SCOMP,0.142488,224
herd,NP,0.320442,174
herd,NP_PP,0.464088,252
herd,PP,0.178638,97
herd,PP_PP,0.036832,20
specialise,NONE,0.162358,603
specialise,PP,0.7829839999999999,2908
specialise,PP_PP,0.054658,203
shriek,NONE,0.562659,440
shriek,NP,0.149617,117
shriek,NP_PP,0.028132,22
shriek,PP,0.214834,168
shriek,PP_PP,0.015345,12
shriek,SCOMP,0.025576,20
shriek,SINF PRT +,0.003837,3
chink,NONE,0.388392,87
chink,NP,0.129464,29
chink,PP,0.330357,74
chink,PP_PP,0.017858,4
chink,PP_SCOMP,0.062501,14
chink,SCOMP,0.071428,16
deodorize,NONE,0.451613,14
deodorize,NP,0.48387,15
deodorize,NP PRT +,0.032258,1
deodorize,NP_AP,0.032258,1
elaborate,NONE,0.844486,6968
elaborate,NP,2e-05,0
elaborate,PP,0.155493,1283
personify,NONE,0.158878,153
personify,NP,0.558671,538
personify,NP_PP,0.179647,173
personify,NP_SCOMP,0.008308,8
personify,PP,0.094496,91
divide,NONE,0.0049889999999999995,30
divide,NP,0.464891,2801
divide,NP PRT +,0.010456,63
divide,NP_PP,0.351365,2117
divide,PP,0.15999899999999997,964
divide,PP_PP,0.008299,50
re-arrange,NONE,0.020408,2
re-arrange,NP,0.734694,72
re-arrange,NP_NP,0.010205,1
re-arrange,NP_PP,0.204081,20
re-arrange,NP_SCOMP,0.010205,1
re-arrange,NP_SCOMP PRT +,0.020408,2
criticise,NONE,0.063777,409
criticise,NP,0.496336,3183
criticise,NP_PP,0.433494,2780
criticise,NP_SCOMP,0.006394,41
lengthen,NONE,0.265288,282
lengthen,NP,0.517404,550
lengthen,NP_PP,0.105362,112
lengthen,NP_WHPP,0.00094,1
lengthen,PP,0.093133,99
lengthen,PP_PP,0.017874,19
replace,NP,0.71973,4797
replace,NP PRT +,0.013203,88
replace,NP_PP,0.267067,1780
compartmentalise,NONE,0.315789,60
compartmentalise,NP,0.521052,99
compartmentalise,NP_PP,0.152633,29
compartmentalise,PP,0.010526,2
browse,NONE,0.301611,599
browse,NP,0.304633,605
browse,NP_PP,0.029708,59
browse,PP,0.32880200000000004,653
browse,PP_PP,0.035247,70
exhort,NONE,1e-05,0
exhort,NP,0.376419,329
exhort,NP_PP,2e-05,0
exhort,SINF,0.6235510000000001,545
untie,NONE,0.305623,125
untie,NP,0.569682,233
untie,NP_PP,0.124695,51
telegraph,NONE,0.130564,44
telegraph,NP,0.448071,151
telegraph,NP_NP,0.053413,18
telegraph,NP_PP,0.145401,49
telegraph,NP_SCOMP,0.032640999999999996,11
telegraph,PP,0.100891,34
telegraph,SCOMP,0.038575,13
telegraph,SINF,0.050445,17
strike,AP,0.014124,85
strike,NONE,0.172651,1039
strike,NP,0.357596,2152
strike,NP_AP,0.032401,195
strike,NP_NP,0.058654,353
strike,NP_PP,0.211033,1270
strike,NP_SCOMP,0.008474,51
strike,PP,0.131608,792
strike,PP_PP,0.013459,81
relay,NONE,0.103733,25
relay,NP,0.43983,106
relay,NP_PP,0.37344,90
relay,NP_SCOMP,0.045643,11
relay,PP_PP,1e-05,0
relay,SCOMP,0.037343,9
desalt,AP,0.166667,1
desalt,NONE,0.166667,1
desalt,NP,0.333333,2
desalt,NP_PP,0.166667,1
desalt,PP,0.166667,1
mesmerize,NONE,0.275542,178
mesmerize,NP,0.294118,190
mesmerize,NP_PP,0.253871,164
mesmerize,PP,0.15170199999999998,98
mesmerize,PP_PP,0.024767,16
hurt,NONE,0.270959,1945
hurt,NP,0.725946,5211
hurt,NP_PP,0.00042800000000000005,3
hurt,NP_SCOMP,2e-05,0
hurt,SCOMP,0.002507,18
hurt,SINF,0.00014,1
glass,NONE,0.349358,80
glass,NP,0.397372,91
glass,NP PRT +,0.004367,1
glass,NP_PP,0.043667,10
glass,PP,0.078601,18
glass,SCOMP,0.126635,29
export,NONE,1e-05,0
export,NP,0.501523,2624
export,NP_PP,0.339254,1775
export,PP,0.143539,751
export,PP_PP,0.015673,82
hurl,NP,0.37647,160
hurl,NP PRT +,0.002352,1
hurl,NP_PP,0.541176,230
hurl,PP,0.058824,25
hurl,PP_PP,0.004706,2
hurl,SING_PP,0.016471,7
hole,NONE,0.217442,177
hole,NP,0.352576,287
hole,NP PRT +,0.047912,39
hole,NP_PP,0.202701,165
hole,PP,0.142514,116
hole,PP_PP,0.036855,30
hold,AP,0.021086,142
hold,NONE,0.106321,716
hold,NP,0.600207,4042
hold,NP PRT +,0.036975,249
hold,NP_AP,0.022125,149
hold,NP_PP,0.118942,801
hold,PP,0.08065199999999999,543
hold,PP_PP,0.005345,36
hold,SCOMP,0.007603999999999999,51
hold,SINF,0.000742,5
unpack,NONE,0.331047,193
unpack,NP,0.548885,320
unpack,NP_PP,0.060034,35
unpack,NP_SCOMP,0.001715,1
unpack,PP,0.058319,34
italicise,NONE,0.345794,111
italicise,NP,0.6510910000000001,209
italicise,SCOMP,0.003116,1
pursue,NONE,1e-05,0
pursue,NP,0.765245,4277
pursue,NP_PP,0.231882,1296
pursue,NP_SCOMP,0.002863,16
debark,NONE,0.35,14
debark,NP,0.05,2
debark,NP_NP,0.025,1
debark,NP_PP,0.07500000000000001,3
debark,PP,0.45,18
debark,PP_PP,0.05,2
sweeten,NONE,0.085692,112
sweeten,NP,0.636572,832
sweeten,NP PRT +,0.001531,2
sweeten,NP_PP,0.27620599999999995,361
straddle,NP,0.783784,1044
straddle,NP_PP,0.201952,269
straddle,SING_PP,0.014264,19
outscore,NP,0.547644,523
outscore,NP_PP,0.452356,432
vow,NONE,0.16968,1239
vow,NP,0.046014,336
vow,NP_PP,0.007669,56
vow,PP,0.02917,213
vow,SCOMP,0.015749,115
vow,VPINF,0.731717,5343
reword,NONE,0.208953,14
reword,NP,0.388055,26
reword,NP_PP,0.074636,5
reword,NP_PP_PP,0.044776,3
reword,NP_SCOMP,0.029851,2
reword,SCOMP,0.059701,4
reword,SINF,0.164177,11
reword,SING_PP,0.029851,2
shelve,NONE,0.080077,141
shelve,NP,0.637125,1122
shelve,NP_PP,0.28278800000000004,498
shelve,PP,1e-05,0
overstress,NONE,0.452675,220
overstress,NP,0.401235,195
overstress,NP_PP,0.088477,43
overstress,PP,0.057613,28
exhale,NONE,0.532433,197
exhale,NP,0.208108,77
exhale,NP_PP,0.078378,29
exhale,NP_SCOMP,0.016217,6
exhale,PP,0.164864,61
rework,NONE,0.156558,111
rework,NP,0.678421,481
rework,NP_PP,0.15938,113
rework,SINF,0.005641,4
scavenge,NONE,0.249376,100
scavenge,NP,0.221946,89
scavenge,NP_PP,0.102244,41
scavenge,PP,0.366583,147
scavenge,PP_PP,0.059851,24
wane,NONE,0.6091939999999999,1180
wane,NP,0.10893,211
wane,NP_PP,0.040784,79
wane,PP,0.21940900000000002,425
wane,PP_PP,0.021683,42
wank,NONE,0.468084,22
wank,NP,0.404255,19
wank,NP PRT +,0.021277,1
wank,NP_PP,0.021277,1
wank,PP,0.085106,4
re-align,NONE,0.384615,40
re-align,NP,0.509615,53
re-align,NP_PP,0.096155,10
re-align,PP,0.009616,1
malign,NONE,0.219577,83
malign,NP,0.402116,152
malign,NP_PP,0.119047,45
malign,PP,0.156085,59
malign,PP_PP,0.031746,12
malign,SCOMP,0.071428,27
caution,NONE,0.272106,1864
caution,NP,2e-05,0
caution,NP_PP,2e-05,0
caution,NP_SCOMP,0.015182,104
caution,PP,0.06029,413
caution,SCOMP,0.6205590000000001,4251
caution,SINF,0.031824,218
want,NONE,0.165687,1514
want,NP,0.28717000000000004,2624
want,NP_PP,1e-05,0
want,NP_PPOF,1e-05,0
want,PP,0.0004580000000000001,4
want,PP_VPINF,1e-05,0
want,SCOMP,0.002408,22
want,SINF,0.000985,9
want,SING,2e-05,0
want,VPINF,0.542913,4961
want,VPING,0.000328,3
reprove,NONE,0.26556,64
reprove,NP,0.59336,143
reprove,NP_PP,0.116182,28
reprove,NP_SCOMP,0.016598,4
reprove,PP_WHPP,0.00415,1
reprove,WHPP,0.00415,1
dyke,NONE,0.516666,62
dyke,NP,0.216667,26
dyke,NP PRT +,0.016667,2
dyke,NP_PP,0.025,3
dyke,NP_SCOMP,0.025,3
dyke,PP,0.025,3
dyke,PP_PP,0.025,3
dyke,SCOMP,0.124999,15
dyke,VPING_PP,0.025,3
hog,NP,0.465248,328
hog,NP_PP,0.080851,57
hog,PP,0.06383,45
hog,SCOMP,0.39007,275
hoe,NONE,0.69697,115
hoe,NP,0.145454,24
hoe,NP_PP,0.036364,6
hoe,PP,0.109091,18
hoe,PP_PP,0.012121,2
dimple,NONE,0.324909,90
dimple,NP,0.458483,127
dimple,NP_PP,0.046932,13
dimple,PP,0.075813,21
dimple,SCOMP,0.079422,22
dimple,VPBSE,0.014441,4
travel,NONE,0.371522,1803
travel,NP,2e-05,0
travel,NP_PP,0.033998,165
travel,PP,0.5159549999999999,2504
travel,PP_PP,0.078505,381
damage,NP,0.705977,4334
damage,NP_PP,0.220558,1354
damage,PP,0.073465,451
revisit,NONE,0.137821,215
revisit,NP,0.693588,1082
revisit,NP PRT +,0.009616,15
revisit,NP_PP,0.158975,248
machine,AP,0.095168,67
machine,NONE,0.454548,320
machine,NP,0.284095,200
machine,NP_PP,0.058238,41
machine,SCOMP,0.093748,66
machine,VPBSE,0.014204,10
hop,NONE,0.735001,1287
hop,NP,0.11479,201
hop,PP,0.131362,230
hop,PP_PP,0.018846,33
chase,NONE,1e-05,0
chase,NP,0.882982,5124
chase,NP PRT +,0.027055,157
chase,NP_PP,0.058935,342
chase,PP,0.031018,180
classify,NONE,0.090242,419
classify,NP,0.348259,1617
classify,NP_PP,0.45144300000000004,2096
classify,PP,0.094549,439
classify,PP_PP,0.015507,72
utilise,NP,0.792728,654
utilise,NP_PP,0.207272,171
swing,NONE,0.489804,3342
swing,NP,0.314812,2148
swing,NP PRT +,0.007768,53
swing,NP_AP,1e-05,0
swing,NP_PP,0.006888,47
swing,PP,0.17764100000000002,1212
swing,PP_PP,0.003078,21
outfight,NONE,0.144654,23
outfight,NP,0.792452,126
outfight,NP_PP,0.037736,6
outfight,NP_SCOMP,0.025158,4
wrong,NONE,0.139053,47
wrong,NP,0.683432,231
wrong,NP_PP,0.177515,60
reassess,NONE,0.175,287
reassess,NP,0.659146,1081
reassess,NP_PP,0.15122,248
reassess,NP_SCOMP,0.010366,17
reassess,PP,0.003658,6
reassess,PP_PP,0.000609,1
marginalize,NONE,0.216102,153
marginalize,NP,0.553672,392
marginalize,NP_PP,0.155367,110
marginalize,PP,0.074859,53
scourge,NONE,0.46875100000000003,150
scourge,NP,0.315624,101
scourge,NP_PP,0.1125,36
scourge,PP,0.103125,33
revolt,NONE,0.409729,261
revolt,NP,0.089481,57
revolt,NP_PP,0.070643,45
revolt,NP_SCOMP,1e-05,0
revolt,PP,0.392461,250
revolt,PP_PP,0.037676,24
season,NONE,0.244071,185
season,NP,0.27968,212
season,NP_PP,0.191291,145
season,PP,0.182057,138
season,PP_PP,0.011873,9
season,SCOMP,0.091028,69
wink,NONE,0.50175,286
wink,NP,0.08071099999999999,46
wink,PP,0.39648700000000003,226
wink,PP_PP,0.021053,12
decoy,NONE,0.531389,237
decoy,NP,0.2287,102
decoy,NP_PP,0.035874,16
decoy,PP,0.058297,26
decoy,PP_PP,0.015694,7
decoy,SCOMP,0.060538,27
decoy,VPINF,0.069507,31
wing,NONE,0.231511,72
wing,NP,0.450161,140
wing,NP_PP,0.106109,33
wing,PP,0.125402,39
wing,PP_PP,0.016078,5
wing,SCOMP,0.070739,22
squint,NONE,0.333333,177
squint,NP_PP,0.009416,5
squint,PP,0.61582,327
squint,PP_PP,0.041431,22
wine,NONE,0.5931909999999999,331
wine,NP,0.360215,201
wine,NP_PP,0.044803,25
wine,PP,0.001792,1
confederate,NONE,0.31147600000000003,95
confederate,NP,0.091803,28
confederate,PP,0.203278,62
confederate,PP_PP,0.009836,3
confederate,VPING,0.331147,101
confederate,VPPRT,0.04918,15
confederate,WHPP,0.003279,1
vary,NONE,0.424709,2742
vary,NP,2e-05,0
vary,NP_PP,1e-05,0
vary,PP,0.52864,3413
vary,PP_PP,0.046622,301
handcuff,NONE,0.318059,118
handcuff,NP,0.474393,176
handcuff,NP_PP,0.083558,31
handcuff,PP,0.107817,40
handcuff,PP_PP,0.016173,6
butcher,NONE,0.124304,67
butcher,NP,0.435992,235
butcher,NP_PP,0.333952,180
butcher,PP,0.09091,49
butcher,PP_PP,0.014843,8
rubberise,AP,0.081301,10
rubberise,NONE,0.162601,20
rubberise,NP,0.585365,72
rubberise,NP_NP_SCOMP,0.00813,1
rubberise,NP_PP,0.056910999999999996,7
rubberise,SCOMP,0.081301,10
rubberise,SING,0.02439,3
contuse,NONE,0.5,1
contuse,NP,0.5,1
fix,NONE,0.14432,1058
fix,NP,0.6065649999999999,4447
fix,NP PRT +,0.012413,91
fix,NP_NP,0.022106999999999998,162
fix,NP_PP,0.124941,916
fix,NP_PP PRT +,0.006547,48
fix,PP,0.08036899999999998,589
fix,VPINF,0.002601,19
fix,WHPP,0.000136,1
baste,NONE,0.345454,76
baste,NP,0.272728,60
baste,NP_PP,0.131818,29
baste,PP,0.236363,52
baste,PP_SCOMP,0.013637,3
secede,NONE,0.964415,1599
secede,PP,0.035585,59
fib,NONE,0.4375,147
fib,NP,0.223214,75
fib,NP_NP_SCOMP,0.014881,5
fib,NP_SCOMP,0.014881,5
fib,PP,0.252975,85
fib,SCOMP,0.053572,18
fib,WHPP,0.002976,1
undercut,NP,0.734534,1223
undercut,NP_PP,0.265466,442
glorify,NP,0.952746,726
glorify,NP_NP,0.009187,7
glorify,NP_PP,0.038067000000000004,29
enrich,NP,0.686098,153
enrich,NP PRT +,0.008969,2
enrich,NP_PP,0.233184,52
enrich,PP,0.062781,14
enrich,SING_PP,0.008969,2
slate,NONE,1e-05,0
slate,NP,2e-05,0
slate,NP_PP,0.29325500000000004,1968
slate,PP,0.13142,882
slate,PP_PP,0.01207,81
slate,SINF,0.474272,3183
slate,VPINF,0.088954,597
decarbonize,NONE,0.99999,3
decarbonize,NP,1e-05,0
commemorate,NP,0.775118,2816
commemorate,NP PRT +,0.011837,43
commemorate,NP_NP,0.015965,58
commemorate,NP_PP,0.196256,713
commemorate,NP_WHPP,0.000825,3
memorialize,NONE,0.140351,40
memorialize,NP,0.522807,149
memorialize,NP_NP,0.02807,8
memorialize,NP_PP,0.23157899999999998,66
memorialize,NP_SCOMP,0.003509,1
memorialize,PP,0.059649,17
memorialize,PP_PP,0.014036,4
confute,NONE,0.246809,58
confute,NP,0.51915,122
confute,NP PRT +,0.00851,2
confute,NP_PP,0.161702,38
confute,PP,0.063829,15
interrupt,NONE,0.192306,150
interrupt,NP,0.511533,399
interrupt,NP PRT +,0.008975,7
interrupt,NP_PP,0.224357,175
interrupt,PP,0.062819,49
interrupt,SING,1e-05,0
silver,NONE,0.593074,137
silver,NP,0.168831,39
silver,NP_PP,0.069264,16
silver,PP,0.160173,37
silver,PP_PP,0.008658,2
rumour,NP,0.12112,160
rumour,NP_PP,0.039362999999999995,52
rumour,NP_SCOMP,0.024224,32
rumour,PP,1e-05,0
rumour,SCOMP,0.196818,260
rumour,SINF,0.513242,678
rumour,VPINF,0.105223,139
repaint,NONE,0.530992,257
repaint,NP,0.295455,143
repaint,NP_AP,0.020661,10
repaint,NP_PP,0.066115,32
repaint,PP,0.082644,40
repaint,PP_AP,0.004132,2
grammaticalize,NONE,0.276074,45
grammaticalize,NP,0.386502,63
grammaticalize,NP_AP PRT +,0.006134,1
grammaticalize,NP_PP,0.128835,21
grammaticalize,PP,0.177914,29
grammaticalize,PP_PP,0.01227,2
grammaticalize,SINF,0.01227,2
defecate,NONE,0.475096,124
defecate,NP,0.057471,15
defecate,NP_PP,0.019157,5
defecate,PP,0.40613,106
defecate,PP_PP,0.034483,9
defecate,SCOMP,0.007663,2
debut,NONE,0.196833,547
debut,NP,0.163728,455
debut,NP_PP,0.082044,228
debut,PP,0.507017,1409
debut,PP_PP,0.050378,140
debug,NONE,0.394231,41
debug,NP,0.471154,49
debug,NP PRT +,0.009615,1
debug,NP_PP,0.057692,6
debug,PP,0.048077,5
debug,PP_PP,0.019231,2
toll,NONE,0.428571,105
toll,NP,0.216326,53
toll,NP_PP,0.061225,15
toll,PP,0.265306,65
toll,PP_PP,0.028572,7
telescope,NONE,0.295238,62
telescope,NP,0.228572,48
telescope,NP_PP,0.1,21
telescope,PP,0.238095,50
telescope,PP_PP,0.028572,6
telescope,VPINF,0.109523,23
swathe,NP,0.161208,64
swathe,NP_PP,0.4534,180
swathe,PP,0.367759,146
swathe,PP_PP,0.017633,7
exhume,NONE,0.152027,90
exhume,NP,0.521959,309
exhume,NP_PP,0.226352,134
exhume,PP,0.074324,44
exhume,PP_PP,0.025338,15
whiz,NONE,0.267606,38
whiz,NP,0.225352,32
whiz,NP_PP,0.077465,11
whiz,PP,0.373239,53
whiz,PP_PP,0.056338,8
ameliorate,NONE,0.091872,26
ameliorate,NP,0.671379,190
ameliorate,NP_PP,0.219081,62
ameliorate,NP_WHPP,0.003533,1
ameliorate,PP_PP,0.014134,4
allay,NP,0.773021,1553
allay,NP_PP,0.209059,420
allay,NP_SCOMP,0.017919,36
whir,NONE,0.730965,144
whir,PP,0.25888300000000003,51
whir,PP_PP,0.010152,2
message,NONE,0.39340400000000003,334
message,NP,0.30742,261
message,PP,0.07656,65
message,PP_PP,0.023557,20
message,SCOMP,0.122498,104
message,VPINF,0.07656,65
overwrite,NONE,0.279661,132
overwrite,NP,0.523305,247
overwrite,NP PRT +,0.014831,7
overwrite,NP_NP_SCOMP,0.010593,5
overwrite,NP_PP,0.163136,77
overwrite,NP_SCOMP,0.004237,2
overwrite,PP,0.004237,2
internalise,NONE,0.167442,72
internalise,NP,0.697675,300
internalise,NP_NP_SCOMP,0.009302,4
internalise,NP_PP,0.125581,54
smirk,NONE,0.75771,172
smirk,PP,0.22466899999999998,51
smirk,PP_PP,0.017621,4
waive,NP,0.69805,3366
waive,NP_PP,0.30195,1456
freeze,AP,0.006674,6
freeze,NONE,0.329268,296
freeze,NP,0.451603,406
freeze,NP PRT +,0.011124,10
freeze,NP_AP,0.012236,11
freeze,NP_PP,0.082312,74
freeze,PP,0.106783,96
encourage,NP,0.465848,3206
encourage,NP_PP,0.131211,903
encourage,NP_SCOMP,0.000291,2
encourage,SINF,0.40264099999999997,2771
encourage,SING,1e-05,0
adapt,NONE,0.280954,1418
adapt,NP,0.232014,1171
adapt,NP_PP,2e-05,0
adapt,PP,0.440253,2222
adapt,PP_PP,0.04676,236
teeter,NONE,0.294479,288
teeter,PP,0.649285,635
teeter,PP_PP,0.056237,55
waddle,NONE,0.471862,109
waddle,NP,0.116883,27
waddle,NP_PP,0.021645,5
waddle,PP,0.37229500000000004,86
waddle,PP_PP,0.017316,4
inscribe,NONE,0.109407,107
inscribe,NP,0.237219,232
inscribe,NP_PP,0.40184,393
inscribe,PP,0.228017,223
inscribe,PP_PP,0.023518,23
outmarch,NONE,0.125,1
outmarch,NP,0.625,5
outmarch,NP_PP,0.25,2
estimate,NONE,0.172827,832
estimate,NP,0.252178,1214
estimate,NP_PP,0.176151,848
estimate,NP_SCOMP,0.140838,678
estimate,PP,0.005202999999999999,25
estimate,PP_PP,0.012256,59
estimate,SCOMP,0.18903,910
estimate,SINF,0.051516,248
knit,NONE,0.276036,114
knit,NP,0.343822,142
knit,NP PRT +,0.007264,3
knit,NP_NP,0.135592,56
knit,NP_PP,0.09927299999999999,41
knit,PP,0.138013,57
connive,NONE,0.325964,118
connive,NP,0.071823,26
connive,NP_PP,0.008287,3
connive,PP,0.350825,127
connive,PP_PP,0.055248,20
connive,PP_VPINF,0.06354499999999999,23
connive,VPINF,0.124308,45
miaow,NONE,0.736842,14
miaow,PP,0.263158,5
miaou,NONE,1.0,7
symbolize,NONE,1e-05,0
symbolize,NP,0.679289,1646
symbolize,NP_PP,0.20634499999999997,500
symbolize,NP_SCOMP,0.006603,16
symbolize,PP,0.063162,153
symbolize,PP_PP,1e-05,0
symbolize,PP_SCOMP,1e-05,0
symbolize,SCOMP,0.044571,108
popularise,NONE,0.128866,25
popularise,NP,0.556701,108
popularise,NP PRT +,0.010309,2
popularise,NP_PP,0.216495,42
popularise,PP,0.087629,17
ogle,NONE,0.246576,54
ogle,NP,0.515982,113
ogle,NP_NP,0.009133,2
ogle,NP_PP,0.15068399999999998,33
ogle,PP,0.050228,11
ogle,PP_AP,0.004566,1
ogle,SING_PP,0.022831,5
goggle,NONE,0.349515,36
goggle,NP,0.126214,13
goggle,NP_PP,0.019417,2
goggle,PP,0.271845,28
goggle,PP_PP,0.019417,2
goggle,SCOMP,0.067961,7
goggle,VPINF,0.145631,15
misplace,NP,0.923078,192
